St. Louis
Irwin,P,600,45.8448750928522,152.567700063738,26.2376007949443,1.23632673902879,11.9055511144535,4.5,
Warren,P,600,57.6910748409964,161.202152233962,25.7813887814926,2.54980768168609,12.854119777475,4.5,
Alex,P,600,66.0980553074213,167.014541937195,26.335018586741,2.60456227780954,13.527297538329,4.5,
Joey,P,600,69.5372745891406,169.316896213301,26.5615035070698,2.6269618853146,13.8026884404965,4.5,
Rusty,CF,600,28.8464,145.644168,21.2334,3.4566,5,7,
Steve,2B,600,39.2792,154.7589408,21.1471542857143,2.88370285714286,5,6,
Scott,3B,600,78.2024,156.53928,37.7228571428571,4.19142857142857,32,5,
Jack,1B,600,88.6864,155.950648,43.1382,0.880371428571428,40,1,
Karl,RF,600,50.2408,158.3306496,23.7896228571429,2.06866285714285,10,4,
Nelson,LF,600,33.8208,148.9051296,21.64272,2.95128,6,6,
Pat,SS,600,42.3048,149.4623136,24.8778514285714,2.16329142857143,12,4,
Oswald,Ca,600,23.3944,138.385344,20.7689142857143,0.865371428571429,7,2,
Mitch,DH,600,59.2536,153.5719776,30.7985142857143,3.42205714285714,21,5
