San Francisco
Mac,P,600,42.5967235490062,150.10940229121,26.0131207777563,1.22574914659585,11.6454597068508,4.5,
Damion,P,600,46.6091460443454,153.140444675694,25.0516040382108,2.47763116861425,11.9667490927129,4.5,
Frank,P,600,50.8126362775578,156.25187288677,25.3284189408349,2.50500846667598,12.3033379731399,4.5,
Sean,P,600,53.4875846077839,158.197802297387,25.5045738788685,2.52243038362435,12.517530897048,4.5,
Steve,CF,600,53.7824,150.20984,30.105,3.345,20,5,
Don,SS,600,25.8592,144.1093408,20.3362971428571,2.77313142857143,4,6,
George,RF,600,55.744,156.201472,27.7382571428571,3.08202857142857,16,5,
Edward,1B,600,89.6544,160.758864,40.5380571428571,1.68908571428572,36,2,
Bobby,3B,600,65.776,147.980048,36.9422057142857,3.21236571428571,31,4,
Jim,2B,600,52.7376,158.1588336,24.79908,1.58292,12,3,
Kurt,LF,600,40.2984,151.119432,22.6969714285714,1.44874285714286,9,3,
Willie,Ca,600,34.3048,151.6063136,19.0474971428571,0.793645714285715,4,2,
Ted,DH,600,54.776,151.027048,30.0027771428571,2.60893714285714,20,4
