Los Angeles
Carlos,P,600,23.6810174995502,135.017115419889,24.7058547953087,1.16415022595696,10.1308097449294,4.5,
Bo,P,600,27.8845077327627,138.485471212635,23.8185194719759,2.35567774997564,10.4673986253563,4.5,
Jose,P,600,45.6538073549789,152.424175911145,24.9886915603416,2.47140905541841,11.8902516198886,4.5,
Edgar,P,600,50.0483653260646,155.69102586087,25.2780889585396,2.5000307761193,12.2421399948805,4.5,
Shayne,RF,600,62.2152,159.1843008,29.1576685714286,3.97604571428571,18,6,
Steven,SS,600,32.8208,149.1681296,20.7460285714286,2.30511428571428,5,5,
Fred,2B,600,57.1704,168.277176,21.1177714285714,1.34794285714286,6,3,
Rocky,LF,600,88.7376,147.7548336,48.0036514285714,3.06406285714286,48,3,
Tom,CF,600,111.8824,195.24704,28.5462857142857,2.48228571428571,16,4,
Don,3B,600,50.2792,151.7229408,27.2621485714286,1.74013714285715,16,3,
Joseph,1B,600,59.2472,154.6553008,30.0808457142857,2.61572571428571,20,4,
Brooks,Ca,600,35.3304,146.814096,23.1891428571429,2.57657142857143,9,5,
Caesar,DH,600,68.2024,159.53928,31.464,2.736,22,4


