Chicago
Spike,P,600,52.7233136562908,157.644526462613,26.712970243107,1.25872634653384,12.4563329187885,4.5,
Albert,P,600,48.7108911609516,154.704338371645,25.1900114895228,2.49131981764512,12.1350435329264,4.5,
David,P,600,60.3660231712225,163.079940924442,25.9575437195262,2.56722959863446,13.0683127013831,4.5,
Lymond,P,600,54.825058772897,159.160829814342,25.5926513478853,2.53114134209854,12.624627359002,4.5,
Sam,SS,600,43.7568,157.4168256,22.0501542857143,3.58956,6,7,
Tommy,3B,600,40.2536,158.9679776,18.7080685714286,1.62678857142857,2,4,
Bruce,2B,600,55.7376,157.2918336,27.4062342857143,4.46148,15,7,
John,RF,600,87.7312,149.0702208,46.2864857142857,5.14294285714286,46,5,
Brian,1B,600,83.6288,166.7878976,34.1244171428571,2.17815428571429,26,3,
Rex,CF,600,35.8144,149.509184,22.6908,4.32205714285715,7,8,
Samuel,LF,600,63.1448,170.7199536,23.0641714285714,2.56268571428571,8,5,
Austin,Ca,600,24.8976,137.4494736,21.69636,0.442782857142859,9,1,
Russell,DH,600,44.7824,152.68484,24.3077142857143,2.11371428571428,11,4

