Texas
Arthur,P,600,31.1326592766086,141.120745577741,25.2208383641517,1.18841646742076,10.727490032959,4.5,
Ricky,P,600,49.0930266366982,154.98692508206,25.2151764806705,2.49380866292346,12.1656425220561,4.5,
Wayne,P,600,52.1501104426709,157.228149988196,25.4164964098517,2.51371942515017,12.410434435094,4.5,
Ben,P,600,35.9093527234409,144.925169139027,24.3469842860765,2.40794350082076,11.1099773970806,4.5,
Ken,CF,600,22.8784,141.394792,20.5626,3.3474,4,7,
Moe,2B,600,23.3944,138.385344,22.2912,3.6288,7,7,
Ivan,LF,600,40.3304,145.514096,26.0701714285714,2.26697142857143,14,4,
Glenn,RF,600,77.196,157.886808,36.5282057142857,3.17636571428571,30,4,
Otis,1B,600,83.7568,146.0968256,46.8312685714286,1.95130285714286,46,2,
Greg,SS,600,49.42824,152.122977288,27.0303171428571,3.00336857142857,15,5,
Joey,Ca,600,42.808,148.770264,25.2486685714286,1.61161714285714,13,3,
Sting,3B,600,37.8592,141.0973408,27.4327714285714,3.04808571428572,16,5,
Randy,DH,600,57.7248,158.8866336,26.98728,2.34672,15,4

