Oakland
Mickey,P,600,26.3559658297763,137.23182211549,24.8907206918164,1.17286118443114,10.3450026688374,4.5,
Ellis,P,600,34.1897430825813,143.565311045555,24.2337418259121,2.39674369706823,10.9722819459968,4.5,
Floy,P,600,45.4627396171056,152.280516558711,24.9761090647678,2.47016463277923,11.8749521253237,4.5,
Gary,P,600,68.3908681619008,168.554311982228,26.4860085336269,2.61949534947958,13.7108914731073,4.5,
Lee,2B,600,38.8144,148.714184,24.2630571428571,3.9498,10,7,
Dean,CF,600,49.7568,155.7188256,25.0079657142857,2.17460571428571,12,4,
Robert,LF,600,87.6928,155.2290816,42.8454514285714,3.72569142857143,40,4,
Wesley,3B,600,72.744,151.322472,38.2906628571429,3.32962285714286,33,4,
Billy,1B,600,51.7632,154.0545408,26.8831885714286,2.33766857142857,15,4,
Kurt,RF,600,53.3304,142.134096,34.2106285714286,2.18365714285715,27,3,
Evan,Ca,600,17.4392,131.6587408,21.6624342857143,1.38270857142857,8,3,
Danny,SS,600,8.4648,128.9546736,19.1298857142857,2.12554285714286,3,5,
Gene,DH,600,52.3048,146.7823136,31.1864228571429,2.71186285714286,22,4

